,model,n_steps,n_envs,n_workers,run_time,steps_per_second
168,humanoid_mjx.xml,4,724,48,0.011357784271240234,254979.3102985012
169,humanoid_mjx.xml,4,861,48,0.015825748443603516,217620.0394106481
170,humanoid_mjx.xml,4,1024,48,0.014327287673950195,285888.0266253973
171,humanoid_mjx.xml,4,1218,48,0.019227266311645508,253390.15547151095
172,humanoid_mjx.xml,4,1448,48,0.022069931030273438,262438.51836487773
173,humanoid_mjx.xml,4,1722,48,0.025029897689819336,275190.89711667603
174,humanoid_mjx.xml,4,2048,48,0.031249523162841797,262148.0000610361
175,humanoid_mjx.xml,4,2435,48,0.03180289268493652,306261.4491232542
176,humanoid_mjx.xml,4,2896,48,0.02927255630493164,395729.0193357116
177,humanoid_mjx.xml,4,3444,48,0.04340815544128418,317359.7186969632
178,humanoid_mjx.xml,4,4096,48,0.05588698387145996,293163.07420853473
179,humanoid_mjx.xml,4,4871,48,0.07115554809570312,273822.6395754034
180,humanoid_mjx.xml,4,5793,48,0.06328058242797852,366178.6777385106
181,humanoid_mjx.xml,4,6889,48,0.08956289291381836,307672.06265339913
182,humanoid_mjx.xml,4,8192,48,0.1305854320526123,250931.51268816812
183,humanoid_mjx.xml,4,9742,48,0.13118505477905273,297046.03215382656
184,humanoid_mjx.xml,4,11585,48,0.14326691627502441,323452.2051905043
185,humanoid_mjx.xml,4,13777,48,0.1742255687713623,316302.5977680618
186,humanoid_mjx.xml,4,16384,48,0.24617290496826172,266219.3875822741
187,humanoid_mjx.xml,4,19484,48,0.26522040367126465,293853.7115590854
188,humanoid_mjx.xml,4,23170,48,0.2821471691131592,328481.05579549284
189,humanoid_mjx.xml,4,27554,48,0.3448352813720703,319619.2673831398
190,humanoid_mjx.xml,4,32768,48,0.48706889152526855,269103.61610150203
191,humanoid_mjx.xml,4,38968,48,0.46685290336608887,333878.18491892493
192,humanoid_mjx.xml,4,46341,48,0.5940413475036621,312038.8854731316
193,humanoid_mjx.xml,4,55109,48,0.7458469867706299,295551.2375996105
194,humanoid_mjx.xml,4,65536,48,0.8432667255401611,310867.24053066556
195,humanoid_mjx.xml,5,1,48,0.005822181701660156,858.7846027846028
196,humanoid_mjx.xml,5,1,48,0.004008769989013672,1247.2653740930177
197,humanoid_mjx.xml,5,1,48,0.003847360610961914,1299.5922414327322
198,humanoid_mjx.xml,5,2,48,0.0038673877716064453,2585.72467788669
199,humanoid_mjx.xml,5,2,48,0.00390934944152832,2557.9703604317865
200,humanoid_mjx.xml,5,2,48,0.0038607120513916016,2590.1957636015563
201,humanoid_mjx.xml,5,3,48,0.003930091857910156,3816.704683329289
202,humanoid_mjx.xml,5,3,48,0.0039441585540771484,3803.0925466964877
203,humanoid_mjx.xml,5,4,48,0.00408625602722168,4894.455919248498
204,humanoid_mjx.xml,5,5,48,0.004223823547363281,5918.807857304132
205,humanoid_mjx.xml,5,6,48,0.004211902618408203,7122.6717989358085
206,humanoid_mjx.xml,5,7,48,0.004341602325439453,8061.5398132894015
207,humanoid_mjx.xml,5,8,48,0.004491090774536133,8906.52227000053
208,humanoid_mjx.xml,5,10,48,0.004698038101196289,10642.74042121289
209,humanoid_mjx.xml,5,11,48,0.004660606384277344,11801.039492531205
210,humanoid_mjx.xml,5,13,48,0.0049591064453125,13107.2
211,humanoid_mjx.xml,5,16,48,0.0053441524505615234,14969.632835155031
212,humanoid_mjx.xml,5,19,48,0.005622386932373047,16896.738190145024
213,humanoid_mjx.xml,5,23,48,0.006129741668701172,18760.986386619992
214,humanoid_mjx.xml,5,27,48,0.006488323211669922,20806.6083633424
215,humanoid_mjx.xml,5,32,48,0.007086992263793945,22576.573254835996
216,humanoid_mjx.xml,5,38,48,0.007632732391357422,24892.78940463547
217,humanoid_mjx.xml,5,45,48,0.008543014526367188,26337.307434695245
218,humanoid_mjx.xml,5,54,48,0.006817817687988281,39602.11498111624
219,humanoid_mjx.xml,5,64,48,0.007572650909423828,42257.328883571565
220,humanoid_mjx.xml,5,76,48,0.009063243865966797,41927.59299205556
221,humanoid_mjx.xml,5,91,48,0.011078357696533203,41071.06959927689
222,humanoid_mjx.xml,5,108,48,0.007999420166015625,67504.89270386266
223,humanoid_mjx.xml,5,128,48,0.010532140731811523,60766.373740803625
224,humanoid_mjx.xml,5,152,48,0.007465362548828125,101803.49514563107
225,humanoid_mjx.xml,5,181,48,0.011206626892089844,80755.78929452812
226,humanoid_mjx.xml,5,215,48,0.009605646133422852,111913.34607461093
227,humanoid_mjx.xml,5,256,48,0.009496450424194336,134787.20393663226
228,humanoid_mjx.xml,5,304,48,0.010150432586669922,149747.31244421477
